filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro	n_w	tp_w	fp_w	fn_w	pr_w	rc_w	cov_w	mi_w	ru_w	f_w	s_w	pr_micro_w	rc_micro_w	f_micro_w
prott5_predictions.tsv	biological_process	0.01	2936.0	3.088475350963108	77.83839373163565	6.3901403852432255	0.05792241833808619	0.28596291710933874	0.9585373816519752	77.83839373163565	6.3901403852432255	0.09633248066502055	78.10025245070756	0.03816378152243635	0.32583611752144115	0.06832495522043104	2936.0	3.2086893362821782	99.40453744446147	7.734472854797546	0.04974254511051763	0.2675249299041967	0.9585373816519752	99.40453744446147	7.734472854797546	0.08388739434025122	99.70498550668839	0.03126974403736731	0.29321408933312976	0.056512704663026
prott5_predictions.tsv	biological_process	0.02	2936.0	3.088475350963108	77.83839373163565	6.3901403852432255	0.05792241833808619	0.28596291710933874	0.9585373816519752	77.83839373163565	6.3901403852432255	0.09633248066502055	78.10025245070756	0.03816378152243635	0.32583611752144115	0.06832495522043104	2936.0	3.2086893362821782	99.40453744446147	7.734472854797546	0.04974254511051763	0.2675249299041967	0.9585373816519752	99.40453744446147	7.734472854797546	0.08388739434025122	99.70498550668839	0.03126974403736731	0.29321408933312976	0.056512704663026
prott5_predictions.tsv	biological_process	0.03	2936.0	3.088475350963108	77.83839373163565	6.3901403852432255	0.05792241833808619	0.28596291710933874	0.9585373816519752	77.83839373163565	6.3901403852432255	0.09633248066502055	78.10025245070756	0.03816378152243635	0.32583611752144115	0.06832495522043104	2936.0	3.2086893362821782	99.40453744446147	7.734472854797546	0.04974254511051763	0.2675249299041967	0.9585373816519752	99.40453744446147	7.734472854797546	0.08388739434025122	99.70498550668839	0.03126974403736731	0.29321408933312976	0.056512704663026
prott5_predictions.tsv	biological_process	0.04	2936.0	3.088475350963108	77.83839373163565	6.3901403852432255	0.05792241833808619	0.28596291710933874	0.9585373816519752	77.83839373163565	6.3901403852432255	0.09633248066502055	78.10025245070756	0.03816378152243635	0.32583611752144115	0.06832495522043104	2936.0	3.2086893362821782	99.40453744446147	7.734472854797546	0.04974254511051763	0.2675249299041967	0.9585373816519752	99.40453744446147	7.734472854797546	0.08388739434025122	99.70498550668839	0.03126974403736731	0.29321408933312976	0.056512704663026
prott5_predictions.tsv	biological_process	0.05	2936.0	3.088475350963108	77.83839373163565	6.3901403852432255	0.05792241833808619	0.28596291710933874	0.9585373816519752	77.83839373163565	6.3901403852432255	0.09633248066502055	78.10025245070756	0.03816378152243635	0.32583611752144115	0.06832495522043104	2936.0	3.2086893362821782	99.40453744446147	7.734472854797546	0.04974254511051763	0.2675249299041967	0.9585373816519752	99.40453744446147	7.734472854797546	0.08388739434025122	99.70498550668839	0.03126974403736731	0.29321408933312976	0.056512704663026
prott5_predictions.tsv	biological_process	0.060000000000000005	2936.0	3.088475350963108	77.83839373163565	6.3901403852432255	0.05792241833808619	0.28596291710933874	0.9585373816519752	77.83839373163565	6.3901403852432255	0.09633248066502055	78.10025245070756	0.03816378152243635	0.32583611752144115	0.06832495522043104	2936.0	3.2086893362821782	99.40453744446147	7.734472854797546	0.04974254511051763	0.2675249299041967	0.9585373816519752	99.40453744446147	7.734472854797546	0.08388739434025122	99.70498550668839	0.03126974403736731	0.29321408933312976	0.056512704663026
prott5_predictions.tsv	biological_process	0.06999999999999999	2936.0	3.088475350963108	77.83839373163565	6.3901403852432255	0.05792241833808619	0.28596291710933874	0.9585373816519752	77.83839373163565	6.3901403852432255	0.09633248066502055	78.10025245070756	0.03816378152243635	0.32583611752144115	0.06832495522043104	2936.0	3.2086893362821782	99.40453744446147	7.734472854797546	0.04974254511051763	0.2675249299041967	0.9585373816519752	99.40453744446147	7.734472854797546	0.08388739434025122	99.70498550668839	0.03126974403736731	0.29321408933312976	0.056512704663026
prott5_predictions.tsv	biological_process	0.08	2936.0	3.088475350963108	77.83839373163565	6.3901403852432255	0.05792241833808619	0.28596291710933874	0.9585373816519752	77.83839373163565	6.3901403852432255	0.09633248066502055	78.10025245070756	0.03816378152243635	0.32583611752144115	0.06832495522043104	2936.0	3.2086893362821782	99.40453744446147	7.734472854797546	0.04974254511051763	0.2675249299041967	0.9585373816519752	99.40453744446147	7.734472854797546	0.08388739434025122	99.70498550668839	0.03126974403736731	0.29321408933312976	0.056512704663026
prott5_predictions.tsv	biological_process	0.09	2936.0	3.088475350963108	77.83839373163565	6.3901403852432255	0.05792241833808619	0.28596291710933874	0.9585373816519752	77.83839373163565	6.3901403852432255	0.09633248066502055	78.10025245070756	0.03816378152243635	0.32583611752144115	0.06832495522043104	2936.0	3.2086893362821782	99.40453744446147	7.734472854797546	0.04974254511051763	0.2675249299041967	0.9585373816519752	99.40453744446147	7.734472854797546	0.08388739434025122	99.70498550668839	0.03126974403736731	0.29321408933312976	0.056512704663026
prott5_predictions.tsv	biological_process	0.09999999999999999	2936.0	3.088475350963108	77.83839373163565	6.3901403852432255	0.05792241833808619	0.28596291710933874	0.9585373816519752	77.83839373163565	6.3901403852432255	0.09633248066502055	78.10025245070756	0.03816378152243635	0.32583611752144115	0.06832495522043104	2936.0	3.2086893362821782	99.40453744446147	7.734472854797546	0.04974254511051763	0.2675249299041967	0.9585373816519752	99.40453744446147	7.734472854797546	0.08388739434025122	99.70498550668839	0.03126974403736731	0.29321408933312976	0.056512704663026
