filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro	n_w	tp_w	fp_w	fn_w	pr_w	rc_w	cov_w	mi_w	ru_w	f_w	s_w	pr_micro_w	rc_micro_w	f_micro_w	cov_max
blast_predictions.tsv	biological_process	0.99	269.0	0.22013546798029557	6.3617610837438425	9.35929802955665	0.044515236227102496	0.017214097208680428	0.08282019704433498	6.3617610837438425	9.35929802955665	0.024827405741482265	11.316733790838265	0.033445598278604174	0.022980008999164366	0.02724224643755239	269.0	0.22953224350631507	8.075504895002858	10.868943880805324	0.03769796622919548	0.016731164591138686	0.08282019704433498	8.075504895002858	10.868943880805324	0.023176224504258398	13.540595274703053	0.027637714278484025	0.020681419767486445	0.023658833366648417	0.9883004926108374
blast_predictions.tsv	cellular_component	0.99	76.0	0.08199492814877431	0.6170752324598479	4.176669484361792	0.16188279735106362	0.01752087491732462	0.06424344885883347	0.6170752324598479	4.176669484361792	0.03161951154947868	4.222007795363998	0.11729141475211609	0.01925367209210004	0.033077578857630005	76.0	0.07125431899455745	1.103339358436783	5.607136651247593	0.14077926149159728	0.015606531706243721	0.06424344885883347	1.103339358436783	5.607136651247593	0.028098153459127907	5.714660021877047	0.06066295125168724	0.012548329160138627	0.020795119982866872	0.9949281487743026
blast_predictions.tsv	molecular_function	0.9600000000000001	38.0	0.07502206531332745	0.23477493380406	2.150044130626655	0.2162551416741079	0.013550554084534667	0.03353927625772286	0.23477493380406	2.150044130626655	0.02550308410450701	2.1628243186132408	0.24216524216524216	0.033716779055930186	0.05919220055710306	38.0	0.09110862104727284	0.6372287215754263	3.475417639533418	0.1675535871666228	0.013025826972149024	0.03353927625772286	0.6372287215754263	3.475417639533418	0.024172456704484487	3.533353677850646	0.1250912396159672	0.025545478819056503	0.042426782065590196	0.48631950573698146
deepgoplus_predictions.tsv	biological_process	0.66	1060.0	0.2567733990147783	1.5184729064039408	9.322660098522167	0.2224284516487802	0.027505572040576357	0.3263546798029557	1.5184729064039408	9.322660098522167	0.048957094439478786	9.445514876387637	0.14464099895941726	0.02680465385357074	0.04522776572668113	1060.0	0.24732074174053023	1.2948405792850906	10.851155382571108	0.23249390945407672	0.027067325880024782	0.3263546798029557	1.2948405792850906	10.851155382571108	0.048489431823009105	10.928137318979172	0.16037280819366453	0.022284207216409165	0.039131055345908876	0.9867610837438424
deepgoplus_predictions.tsv	cellular_component	0.45	778.0	0.503803888419273	1.4285714285714286	3.7548605240912933	0.23355014334770938	0.10349737172040437	0.6576500422654269	1.4285714285714286	3.7548605240912933	0.1434327501066236	4.017436232463404	0.26071741032370954	0.11830091306073838	0.16275259421081376	778.0	0.41385600046109167	2.4706360383378296	5.264534969781058	0.20719980277876845	0.09313664767420275	0.6576500422654269	2.4706360383378296	5.264534969781058	0.12850851104130134	5.815442449374019	0.14347621518602557	0.07288261809197741	0.09666277117744669	0.9898562975486053
deepgoplus_predictions.tsv	molecular_function	0.34	149.0	0.14651368049426303	0.4095322153574581	2.078552515445719	0.3123267518549792	0.03874133491300305	0.13150926743159752	0.4095322153574581	2.078552515445719	0.06893224278685801	2.118512967834116	0.2634920634920635	0.0658468861562872	0.1053633767058077	149.0	0.1910100706786633	0.6708820708534605	3.3755161899020276	0.2982422319939876	0.04074161568575277	0.13150926743159752	0.6708820708534605	3.3755161899020276	0.07168996682484921	3.4415392343082956	0.22161713916908257	0.05355633373285849	0.08626559341706813	0.42188879082082964
funbind_predictions.tsv	biological_process	0.78	1736.0	1.7727832512315271	2.7829433497536944	7.806650246305419	0.36278367313746657	0.14258820254991963	0.5344827586206896	2.7829433497536944	7.806650246305419	0.20471527742524134	8.287856282301158	0.38913293235115226	0.18506138715690684	0.2508331336716691	1736.0	1.8780044224122467	2.974869972115598	9.220471701899392	0.36895612417021045	0.15012000495804323	0.5344827586206896	2.974869972115598	9.220471701899392	0.21340875483043903	9.688495742710657	0.38698805485876686	0.16921281817225392	0.23546651052451173	0.9901477832512315
funbind_predictions.tsv	cellular_component	0.62	510.0	0.6627218934911243	1.2104818258664412	3.595942519019442	0.36061262908096914	0.14040486911458766	0.43110735418427726	1.2104818258664412	3.595942519019442	0.2021157710839802	3.7942151824645958	0.3537906137184116	0.1556173084557364	0.21615660325337746	510.0	0.6508228368777766	1.7856591927897627	5.027568133364373	0.34618086621064187	0.12997412973514613	0.43110735418427726	1.7856591927897627	5.027568133364373	0.18899122008502467	5.33526195124621	0.26711579603424457	0.11461395319350877	0.16040247010274092	0.9940828402366864
funbind_predictions.tsv	molecular_function	0.7000000000000001	241.0	0.33715798764342453	0.4748455428067079	1.887908208296558	0.4237578732446608	0.0870390041947853	0.21270962047661077	0.4748455428067079	1.887908208296558	0.1444153828496643	1.946708938818774	0.4152173913043478	0.15152717175723918	0.2220284800929962	241.0	0.5122223622626493	0.9550968733842463	3.0543038983180417	0.41463584327699204	0.078593415809966	0.21270962047661077	0.9550968733842463	3.0543038983180417	0.13213995982602164	3.200153487073573	0.34908719917164194	0.14361940017770983	0.20351135633642856	0.48631950573698146
goa_nonexp_predictions.tsv	biological_process	0.01	2599.0	1.8990147783251232	35.650862068965516	7.680418719211823	0.09637788718072668	0.18019568785936432	0.8001847290640394	35.650862068965516	7.680418719211823	0.12558596512660922	36.468792110005836	0.05057312933536676	0.1982387349746095	0.08058742062766208	2598.0	1.974718962606301	44.39785965005824	9.123757161705337	0.09103796424930498	0.17073182530177983	0.7998768472906403	44.39785965005824	9.123757161705337	0.11875379381782142	45.32563166964184	0.04258376440742067	0.17792703615234198	0.06872047056188064	0.8001847290640394
goa_nonexp_predictions.tsv	cellular_component	0.01	826.0	1.1901944209636517	4.512256973795435	3.0684699915469147	0.2629183889966407	0.25465737382172676	0.6982248520710059	4.512256973795435	3.0684699915469147	0.2587219544699579	5.456736303559983	0.20871627631188852	0.2794759825327511	0.23896809232858113	826.0	1.2328390852621547	7.93781899248738	4.445551884979997	0.23303591937952695	0.24185929320214852	0.6982248520710059	7.93781899248738	4.445551884979997	0.23736563881301195	9.097906458056302	0.13443300086101254	0.2171106378061849	0.16604956738679433	0.6982248520710059
goa_nonexp_predictions.tsv	molecular_function	0.01	421.0	0.46337157987643424	3.1341571050308916	1.761694616063548	0.17559840248168213	0.1323789136233973	0.3715798764342454	3.1341571050308916	1.761694616063548	0.15095609019852593	3.5953454186326677	0.1288027477919529	0.20825069416898054	0.1591632560254661	421.0	0.8980766775993273	5.367305776421967	2.6684495829813635	0.17027631726524217	0.13779313590588374	0.3715798764342454	5.367305776421967	2.6684495829813635	0.15232219543331196	5.99404658594893	0.1433394823364561	0.2518071120141157	0.182686130164235	0.3715798764342454
naive_predictions.tsv	biological_process	0.03	2991.0	0.0040024630541871924	0.916871921182266	9.575431034482758	0.0043463724506853894	0.00038564003683122077	0.9208743842364532	0.916871921182266	9.575431034482758	0.0007084238413936067	9.619227287884822	0.00434637245068539	0.0004178183454393521	0.0007623515613546403	2991.0	0.00017100116610663477	0.039172420974273724	11.098305123145531	0.0043463724506853894	8.974199799444435e-05	0.9208743842364532	0.039172420974273724	11.098305123145531	0.00017585305891672568	11.09837425414206	0.0043463724506853894	1.540762571287153e-05	3.07063991104269e-05	0.9898399014778325
naive_predictions.tsv	cellular_component	0.17	1013.0	0.23837700760777683	1.1090448013524936	4.020287404902789	0.18673905890095424	0.0933642988287082	0.8562975486052409	1.1090448013524936	4.020287404902789	0.12448805640557392	4.1704545542934515	0.1769134253450439	0.05597459309249703	0.0850422195416164	1013.0	0.2737626644648577	1.3509498350406872	5.404628305777293	0.18470286673474018	0.10934295396127659	0.8562975486052409	1.3509498350406872	5.404628305777293	0.1373660540801972	5.57091308318534	0.16849914341655706	0.048211309488818674	0.0749715968283592	0.9974640743871513
naive_predictions.tsv	molecular_function	0.06999999999999999	255.0	0.18623124448367168	0.20388349514563106	2.0388349514563107	0.4764705882352941	0.10367621492952472	0.22506619593998234	0.20388349514563106	2.0388349514563107	0.17029712770629657	2.049003767412997	0.4773755656108597	0.08369694565648553	0.14242321970975363	255.0	0.05743552652756096	0.06258996162362063	3.5090907340531303	0.4771190501169413	0.10150008482076528	0.22506619593998234	0.06258996162362063	3.5090907340531303	0.16739033029623593	3.5096488831667454	0.4785277478331634	0.01610405260781943	0.031159484766390737	0.4880847308031774
prott5_predictions.tsv	biological_process	0.99	163.0	0.14100985221674878	4.046490147783251	9.438423645320198	0.04985363383024525	0.011125179109461262	0.05018472906403941	4.046490147783251	9.438423645320198	0.01819092825461765	10.269270832179192	0.03367399455922359	0.014720061708555634	0.020485295762048533	163.0	0.14573808450782189	5.163897571284688	10.952738039803815	0.04325522304007034	0.011039631159630314	0.05018472906403941	5.163897571284688	10.952738039803815	0.017589943471753623	12.10901766021032	0.027447850277415916	0.013131359916031806	0.01776415061781068	0.9599753694581281
prott5_predictions.tsv	cellular_component	0.99	57.0	0.047337278106508875	0.44885883347421807	4.2113271344040575	0.12790282678503573	0.011340730275641519	0.04818258664412511	0.44885883347421807	4.2113271344040575	0.020834162681280938	4.235180100698875	0.09540034071550256	0.011115522032552599	0.01991111111111111	57.0	0.048040734507849334	0.8696975669287905	5.630350235734301	0.11448175369873746	0.010514626131990529	0.04818258664412511	0.8696975669287905	5.630350235734301	0.019260283229113703	5.697123628196527	0.05234687757135746	0.008460272418649727	0.014566341115877618	0.9332206255283179
prott5_predictions.tsv	molecular_function	0.97	39.0	0.04324801412180053	0.2912621359223301	2.1818181818181817	0.17853154066681917	0.010689418456408747	0.03442188879082083	0.2912621359223301	2.1818181818181817	0.020171109529279616	2.201173371257801	0.12928759894459105	0.019436731455771523	0.03379310344827587	39.0	0.05278657336335853	0.7517473072189653	3.5137396872173325	0.12945954704227114	0.010234680949187135	0.03442188879082083	0.7517473072189653	3.5137396872173325	0.018969676540750772	3.5932562674316904	0.06561137403579755	0.014800556481747025	0.024152755468294023	0.44307149161518095
transfew_predictions.tsv	biological_process	0.88	2154.0	2.5076970443349755	3.2324507389162562	7.071736453201971	0.4547509417165231	0.24778415339562454	0.6631773399014779	3.2324507389162562	7.071736453201971	0.320781347104387	7.775486752806273	0.4368697704355289	0.2617792633541171	0.3273845411793078	2151.0	2.9181348136573226	3.8178787004672543	8.180341310654313	0.4673368165499826	0.2741262005149544	0.6622536945812808	3.8178787004672543	8.180341310654313	0.345558073519886	9.027412792726333	0.4332139191137843	0.26293112504563004	0.32724623724227797	0.9901477832512315
transfew_predictions.tsv	cellular_component	0.54	655.0	0.8165680473372781	1.2992392223161453	3.4420963651732883	0.4038575479388851	0.18311572213344862	0.5536770921386306	1.2992392223161453	3.4420963651732883	0.2519796736936913	3.679137119481119	0.38593687574910107	0.19174275506153232	0.256199443044689	655.0	0.7413037986876174	1.8410713562468795	4.937087171554533	0.39563559453828423	0.1702840998177445	0.5536770921386306	1.8410713562468795	4.937087171554533	0.23809191213418385	5.269190969999196	0.28706278298530985	0.13054821384657228	0.17947579860137133	0.9974640743871513
transfew_predictions.tsv	molecular_function	0.52	288.0	0.30185348631950576	0.4748455428067079	1.9232127096204765	0.4085945236680531	0.10335591764320802	0.25419240953221534	0.4748455428067079	1.9232127096204765	0.164979492270914	1.9809657785961705	0.3886363636363636	0.13566045220150735	0.20111731843575423	288.0	0.39709199892534747	0.9339502272412027	3.1694342616553435	0.38097158518874014	0.09724668824599339	0.25419240953221534	0.9339502272412027	3.1694342616553435	0.15494274072522493	3.304175625767893	0.2983316314982634	0.11133858828245223	0.16215883453181856	0.4880847308031774
