filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro	n_w	tp_w	fp_w	fn_w	pr_w	rc_w	cov_w	mi_w	ru_w	f_w	s_w	pr_micro_w	rc_micro_w	f_micro_w	cov_max
blast_predictions.tsv	biological_process	0.79	261.0	3.295035460992908	14.787234042553191	13.251063829787235	0.3037192085114456	0.212615097074198	0.3702127659574468	14.787234042553191	13.251063829787235	0.25012976400131365	19.855804774683385	0.18222466269218704	0.19914273467638235	0.1903084422234056	261.0	3.0573036604845414	17.38986970252699	14.667806468019595	0.27254140084006845	0.19970660504089127	0.3702127659574468	17.38986970252699	14.667806468019595	0.23050734875343704	22.74977175389115	0.14952206870877974	0.1724843252492984	0.1601844784142437	0.9957446808510638
blast_predictions.tsv	cellular_component	0.67	204.0	3.5703125	5.432291666666667	5.458333333333333	0.5361585086385144	0.4098987625638883	0.53125	5.432291666666667	5.458333333333333	0.46460339330135203	7.7008568048960555	0.39658663581139714	0.3954427458898183	0.3960138648180243	204.0	2.345732870560549	7.669423956809445	4.521244010237679	0.41408377718693634	0.3663631924046696	0.53125	7.669423956809445	4.521244010237679	0.3887645424840959	8.90290465125808	0.23421828644260426	0.34159615086513545	0.2778953076796914	0.9947916666666666
blast_predictions.tsv	molecular_function	0.62	111.0	1.9916666666666667	3.8125	4.3375	0.44803958661060395	0.32400335775335776	0.4625	3.8125	4.3375	0.37605765722748896	5.774864717030175	0.3431442928930366	0.314680710994075	0.3282967032967033	111.0	3.793048562878312	7.975634406214487	8.56645959652304	0.46188309841642955	0.3085261522606853	0.4625	7.975634406214487	8.56645959652304	0.3699410800776812	11.704485217234204	0.3223001735062206	0.30689316386697	0.3144080335470252	0.925
deepgoplus_predictions.tsv	biological_process	0.22	677.0	7.3872340425531915	14.591489361702127	9.15886524822695	0.4759274213608897	0.493349715551829	0.9602836879432625	14.591489361702127	9.15886524822695	0.4844819897425343	17.227779149613152	0.336108422071636	0.4464637805400772	0.3835051546391753	677.0	6.47096780515946	15.215361189594173	11.254142323344679	0.45035934660946264	0.4343497181828903	0.9602836879432625	15.215361189594173	11.254142323344679	0.4422096778826664	18.92519314469225	0.2983892666538868	0.36507348943086987	0.3283801834752471	0.9957446808510638
deepgoplus_predictions.tsv	cellular_component	0.21000000000000002	384.0	6.713541666666667	6.0234375	2.3151041666666665	0.5602234551924048	0.7602999253395716	1.0	6.0234375	2.3151041666666665	0.6451045963073703	6.453023060467366	0.527090574524637	0.7435823478511682	0.6168939937784158	384.0	3.6623027766708844	6.591645647748545	3.2046741041273434	0.41412477032004463	0.6349171953158077	1.0	6.591645647748545	3.2046741041273434	0.501285832779881	7.329374356597344	0.35716024940687574	0.5333209708207395	0.42781598673931315	1.0
deepgoplus_predictions.tsv	molecular_function	0.17	184.0	3.033333333333333	2.966666666666667	3.2958333333333334	0.5696094567503899	0.49403973442016913	0.7666666666666667	2.966666666666667	3.2958333333333334	0.5291400718811897	4.43436900496815	0.5055555555555555	0.4792626728110599	0.4920581277458601	184.0	5.4916303904498855	5.804227436076198	6.867877768951469	0.580123042820235	0.45171961702493524	0.7666666666666667	5.804227436076198	6.867877768951469	0.5079320112029835	8.992040990729384	0.4861632002444187	0.4443243468610549	0.4643031432036902	0.8958333333333334
funbind_predictions.tsv	biological_process	0.45	693.0	8.024113475177305	8.890780141843972	8.521985815602838	0.5365736262427583	0.5382590560260315	0.9829787234042553	8.890780141843972	8.521985815602838	0.5374150196852051	12.315446145874827	0.47438155136268345	0.48495499357051014	0.47961000423908434	693.0	7.28715124483555	9.4911175877189	10.437958883668587	0.5077833675589993	0.4937579619036898	0.9829787234042553	9.4911175877189	10.437958883668587	0.5006724600951458	14.107880731033383	0.434320806130873	0.4111202239086189	0.4224021799754754	0.9929078014184397
funbind_predictions.tsv	cellular_component	0.6900000000000001	378.0	5.2109375	2.3229166666666665	3.8177083333333335	0.7605309042013549	0.6091358545124687	0.984375	2.3229166666666665	3.8177083333333335	0.6764662123345393	4.468874439798075	0.6916695471828552	0.577156042688203	0.6292452830188678	378.0	2.710273297620707	2.44100733417527	4.15670358317752	0.6961021062146944	0.47410196726515896	0.984375	2.44100733417527	4.15670358317752	0.5640441448685302	4.820446191370493	0.5261358274468109	0.3946821643159022	0.4510259985327408	0.984375
funbind_predictions.tsv	molecular_function	0.59	214.0	3.1458333333333335	2.466666666666667	3.183333333333333	0.5648879625047849	0.5135227126939084	0.8916666666666667	2.466666666666667	3.183333333333333	0.5379820610921627	4.0271647042994845	0.5605048255382331	0.4970375246872943	0.5268667131891137	214.0	5.5119047053904096	4.125604493774279	6.847603454010943	0.5784169546831814	0.4621971535140313	0.8916666666666667	4.125604493774279	6.847603454010943	0.5138171160526978	7.994390877511127	0.5719221213161739	0.4459647288794205	0.501150189186351	0.9166666666666666
goa_nonexp_predictions.tsv	biological_process	0.01	587.0	7.502127659574468	15.729078014184397	9.043971631205673	0.42199099789017863	0.4669950598938611	0.8326241134751773	15.729078014184397	9.043971631205673	0.4433538852692954	18.14379557982155	0.3229332030772988	0.4534076296613802	0.3772064329779268	587.0	6.760964076221987	17.114428607777285	10.96414605228215	0.38836204457169193	0.43260703038355564	0.8326241134751773	17.114428607777285	10.96414605228215	0.4092922765087202	20.32525929051041	0.2831770838581024	0.38143424933363507	0.32504242108294507	0.8326241134751773
goa_nonexp_predictions.tsv	cellular_component	0.01	350.0	5.815104166666667	4.234375	3.2135416666666665	0.6693485434384177	0.6766076698390578	0.9114583333333334	4.234375	3.2135416666666665	0.6729585313674249	5.315710835253154	0.5786473179580202	0.6440726853187193	0.6096096096096095	350.0	3.586731884794991	5.5762246773950475	3.280244996003237	0.5609338319139295	0.5879390092970412	0.9114583333333334	5.5762246773950475	3.280244996003237	0.5741190314309251	6.469489074617391	0.3914382721833755	0.5223159982996861	0.4475042766149327	0.9114583333333334
goa_nonexp_predictions.tsv	molecular_function	0.01	186.0	3.745833333333333	5.325	2.5833333333333335	0.5104838558829915	0.589696940036614	0.775	5.325	2.5833333333333335	0.5472387245237635	5.9185501696877685	0.4129536058796509	0.5918367346938775	0.4864718614718615	186.0	7.146309337281784	9.22552481865973	5.213198822119568	0.5301187659553838	0.5797602411869375	0.775	9.22552481865973	5.213198822119568	0.5538293482986909	10.596591439640179	0.43650022772117514	0.5782033754996869	0.4974573940087424	0.775
naive_predictions.tsv	biological_process	0.01	702.0	3.2156028368794325	52.54609929078014	13.33049645390071	0.05766687016687017	0.1949466249487721	0.9957446808510638	52.54609929078014	13.33049645390071	0.0890052346985183	54.21065104187539	0.057666870166870166	0.19434204886412346	0.08894207191478509	702.0	1.7558105236251809	29.7782670980191	15.969299604878959	0.05567978060725112	0.11972205197639733	0.9957446808510638	29.7782670980191	15.969299604878959	0.07600944060509383	33.78999439525485	0.05567978060725113	0.09905780617981172	0.07128865106468958	0.9957446808510638
naive_predictions.tsv	cellular_component	0.060000000000000005	384.0	5.317708333333333	8.682291666666666	3.7109375	0.3798363095238095	0.6032912813841906	1.0	8.682291666666666	3.7109375	0.46616926634562295	9.442099645416567	0.3798363095238095	0.5889818286703202	0.4618342191563949	384.0	2.26268332196709	6.5433906316305	4.604293558831137	0.2569457551560426	0.5005791545685642	1.0	6.5433906316305	4.604293558831137	0.3395840512564865	8.000967449877777	0.25694575515604257	0.3295021027803537	0.2887355302901772	1.0
