filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro	n_w	tp_w	fp_w	fn_w	pr_w	rc_w	cov_w	mi_w	ru_w	f_w	s_w	pr_micro_w	rc_micro_w	f_micro_w
naive_predictions.tsv	biological_process	0.01	1405.0	0.8419943820224719	36.883426966292134	7.429073033707865	0.022710721565816376	0.06180112100505582	0.9866573033707865	36.883426966292134	7.429073033707865	0.03321541712746646	37.62417189677364	0.022319018633309134	0.10179996603837665	0.03661124597322096	1405.0	0.4879445615470771	17.29359283433752	9.338213895532608	0.026851808181971814	0.04135881645043247	0.9866573033707865	17.29359283433752	9.338213895532608	0.03256263996834325	19.65376787994018	0.027441078388419225	0.049657713508122404	0.03534844516875432
naive_predictions.tsv	biological_process	0.02	1376.0	0.43890449438202245	17.030898876404493	7.832162921348314	0.02403586747286563	0.028260582692019677	0.9662921348314607	17.030898876404493	7.832162921348314	0.02597758043422391	18.745513931734685	0.025123608152108373	0.05306503650874511	0.03410175965079798	1376.0	0.17483895090046722	3.373656639136147	9.651319506179219	0.0429163046873822	0.014892558336411878	0.9662921348314607	3.373656639136147	9.651319506179219	0.02211195784552964	10.223968277001982	0.04927128876568879	0.01779321508646106	0.026144818443085506
naive_predictions.tsv	biological_process	0.03	1312.0	0.0007022471910112359	0.9206460674157303	8.270365168539326	0.0007621951219512195	3.51123595505618e-05	0.9213483146067416	0.9206460674157303	8.270365168539326	6.713211600429647e-05	8.321449945919074	0.0007621951219512195	8.490405841399218e-05	0.0001527883880825057	1312.0	3.0703214486880534e-05	0.04025191419230038	9.8261277538652	0.0007621951219512195	2.195606056076927e-06	0.9213483146067416	0.04025191419230038	9.8261277538652	4.378598966083783e-06	9.826210197826835	0.0007621951219512196	3.1246406844537563e-06	6.2237668588070025e-06
naive_predictions.tsv	molecular_function	0.01	658.0	0.6359281437125749	28.122155688622755	2.0922155688622754	0.021864928441047888	0.23891207208572476	0.7880239520958083	28.122155688622755	2.0922155688622754	0.04006331347706828	28.199876002594884	0.022113022113022112	0.23309920983318702	0.04039405119622685	658.0	0.6580267417286556	35.90268037722413	5.12299902073032	0.017838402801316097	0.20175302770887382	0.7880239520958083	35.90268037722413	5.12299902073032	0.03277861769281541	36.26634220920989	0.017998195154916456	0.11382525675664211	0.031081710499266446
naive_predictions.tsv	molecular_function	0.02	658.0	0.2718562874251497	4.653892215568862	2.4562874251497004	0.048664785062961353	0.15052035788562734	0.7880239520958083	4.653892215568862	2.4562874251497004	0.07355007261756191	5.262324644972125	0.055190858254315585	0.09964881474978053	0.07103739633860116	658.0	0.21438180401023282	7.046909589801044	5.566643958448743	0.029141964952382915	0.14789082915707755	0.7880239520958083	7.046909589801044	5.566643958448743	0.048689615748928515	8.980337394940337	0.029523922451720943	0.03708369635755522	0.03287480306475543
naive_predictions.tsv	molecular_function	0.03	587.0	0.23952095808383234	0.9149700598802395	2.488622754491018	0.1470755252697331	0.14084739611685718	0.7029940119760479	0.9149700598802395	2.488622754491018	0.14389409962221736	2.6514926785959094	0.2074688796680498	0.08779631255487269	0.12338062924120914	587.0	0.14471115830250164	2.061583104239648	5.636314604156474	0.06458659744088203	0.13765135587924543	0.7029940119760479	2.061583104239648	5.636314604156474	0.0879205170286858	6.001513743441227	0.06559014396192177	0.025032090194482777	0.03623522228971444
naive_predictions.tsv	molecular_function	0.04	587.0	0.23952095808383234	0.9149700598802395	2.488622754491018	0.1470755252697331	0.14084739611685718	0.7029940119760479	0.9149700598802395	2.488622754491018	0.14389409962221736	2.6514926785959094	0.2074688796680498	0.08779631255487269	0.12338062924120914	587.0	0.14471115830250164	2.061583104239648	5.636314604156474	0.06458659744088203	0.13765135587924543	0.7029940119760479	2.061583104239648	5.636314604156474	0.0879205170286858	6.001513743441227	0.06559014396192177	0.025032090194482777	0.03623522228971444
naive_predictions.tsv	molecular_function	0.05	587.0	0.23952095808383234	0.9149700598802395	2.488622754491018	0.1470755252697331	0.14084739611685718	0.7029940119760479	0.9149700598802395	2.488622754491018	0.14389409962221736	2.6514926785959094	0.2074688796680498	0.08779631255487269	0.12338062924120914	587.0	0.14471115830250164	2.061583104239648	5.636314604156474	0.06458659744088203	0.13765135587924543	0.7029940119760479	2.061583104239648	5.636314604156474	0.0879205170286858	6.001513743441227	0.06559014396192177	0.025032090194482777	0.03623522228971444
naive_predictions.tsv	molecular_function	0.060000000000000005	587.0	0.23952095808383234	0.9149700598802395	2.488622754491018	0.1470755252697331	0.14084739611685718	0.7029940119760479	0.9149700598802395	2.488622754491018	0.14389409962221736	2.6514926785959094	0.2074688796680498	0.08779631255487269	0.12338062924120914	587.0	0.14471115830250164	2.061583104239648	5.636314604156474	0.06458659744088203	0.13765135587924543	0.7029940119760479	2.061583104239648	5.636314604156474	0.0879205170286858	6.001513743441227	0.06559014396192177	0.025032090194482777	0.03623522228971444
naive_predictions.tsv	molecular_function	0.06999999999999999	228.0	0.2119760479041916	0.23952095808383234	2.5161676646706588	0.4583333333333333	0.1173543821448013	0.27305389221556886	0.23952095808383234	2.5161676646706588	0.1868632027523037	2.5275422857185976	0.46949602122015915	0.07769973661106233	0.13333333333333333	228.0	0.06345210347487622	0.06896975977092018	5.717573658984097	0.46201626013626534	0.11318779844349125	0.27305389221556886	0.06896975977092018	5.717573658984097	0.18182974389659373	5.717989626929351	0.4791663696583006	0.01097592470300404	0.021460274104419398
