filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro	n_w	tp_w	fp_w	fn_w	pr_w	rc_w	cov_w	mi_w	ru_w	f_w	s_w	pr_micro_w	rc_micro_w	f_micro_w	cov_max
blast_predictions.tsv	biological_process	0.52	412.0	7.292604501607717	56.053054662379424	10.889067524115756	0.2659573322687922	0.3998776332869544	0.662379421221865	56.053054662379424	10.889067524115756	0.31944969574912674	57.10093456790745	0.11512398162483185	0.40109647183659036	0.17889962532044962	412.0	7.3206249334717555	71.88605440193591	13.149061663939117	0.23524895195268986	0.37922081848438477	0.662379421221865	71.88605440193591	13.149061663939117	0.29036839369213047	73.078742737681	0.09242433838782615	0.35763248736781894	0.14688787788282384	1.0
blast_predictions.tsv	cellular_component	0.53	307.0	4.897489539748954	11.506276150627615	4.535564853556485	0.4605043470614614	0.5315873487719562	0.6422594142259415	11.506276150627615	4.535564853556485	0.49349931257456514	12.367931896453776	0.29855885728861115	0.5191838545131958	0.37910931174089063	307.0	3.631518533995727	18.412392020870602	4.783750806513471	0.34424952048637136	0.4795959534032656	0.6422594142259415	18.412392020870602	4.783750806513471	0.40080496214122624	19.023681339557747	0.16474021362757013	0.4315391922768794	0.2384514978058935	1.0
blast_predictions.tsv	molecular_function	0.47000000000000003	240.0	3.4301994301994303	9.723646723646723	3.0598290598290596	0.3549924771231441	0.46976208445042184	0.6837606837606838	9.723646723646723	3.0598290598290596	0.4043918367651541	10.193716666734467	0.2607753952783193	0.5285338015803337	0.34923857868020314	240.0	5.250427215965332	21.116497144657167	6.624397781702849	0.34003650055203055	0.44335911491620883	0.6837606837606838	21.116497144657167	6.624397781702849	0.38488416056258945	22.13117930952944	0.19912930094366812	0.442147755187663	0.2745913722080843	1.0
deepgoplus_predictions.tsv	biological_process	0.16	357.0	5.016077170418006	12.279742765273312	13.165594855305466	0.3602003713170551	0.2845614571089857	0.5739549839228296	12.279742765273312	13.165594855305466	0.31794420201144513	18.003471061862708	0.2900167317345231	0.27588646210982404	0.2827751846648842	357.0	4.66185426904067	11.618600381473653	15.807832328370203	0.3523357246818064	0.2520770504347931	0.5739549839228296	11.618600381473653	15.807832328370203	0.29389104233761876	19.61834441909525	0.28634668804494323	0.2277442913869687	0.2537053796659279	0.5755627009646302
deepgoplus_predictions.tsv	cellular_component	0.22	329.0	4.428870292887029	3.0585774058577404	5.00418410041841	0.6283807888688795	0.48724503710824874	0.6882845188284519	3.0585774058577404	5.00418410041841	0.548885502040726	5.864874615752998	0.591506007264599	0.4695054335772898	0.5234915924826903	329.0	2.328213790014212	3.1257396988374673	6.087055550494986	0.4650122343197508	0.3685144934312808	0.6882845188284519	3.1257396988374673	6.087055550494986	0.4111775717907779	6.842696393944449	0.4268855234598661	0.27666539189740713	0.33573817634329567	0.6882845188284519
deepgoplus_predictions.tsv	molecular_function	0.01	219.0	2.606837606837607	3.6524216524216526	3.883190883190883	0.4704647289502065	0.3640506156237415	0.6239316239316239	3.6524216524216526	3.883190883190883	0.41047291776527073	5.330980712999748	0.4164770141101502	0.4016681299385426	0.40893854748603353	219.0	3.8996623283542493	5.990311501306881	7.975162669313932	0.4975390338974976	0.3452742900423385	0.6239316239316239	5.990311501306881	7.975162669313932	0.40765239897790806	9.97431960008842	0.3943046155146264	0.3283974567305213	0.358345818795952	0.6239316239316239
funbind_predictions.tsv	biological_process	0.29000000000000004	359.0	5.332797427652733	9.196141479099678	12.84887459807074	0.39921471806504444	0.3014348616143965	0.5771704180064309	9.196141479099678	12.84887459807074	0.3435019067575072	15.800715064216718	0.36704658625650105	0.2933062162879123	0.3260591762508601	359.0	5.159672489199793	10.449936575874368	15.310014108211076	0.38042583168074445	0.2779226587091354	0.5771704180064309	10.449936575874368	15.310014108211076	0.32119450450849485	18.53638871067984	0.3305446323280666	0.2520640687216198	0.2860184709517365	0.5771704180064309
funbind_predictions.tsv	cellular_component	0.44	329.0	4.997907949790795	2.723849372384937	4.435146443514644	0.6889207354486897	0.5102204245359371	0.6882845188284519	2.723849372384937	4.435146443514644	0.5862552997792966	5.204793884378364	0.647250067732322	0.5298292304280328	0.5826829268292684	329.0	3.2512068859155687	3.2751984648279895	5.164062454593629	0.5937265816667886	0.4135630430125542	0.6882845188284519	3.2751984648279895	5.164062454593629	0.4875328124415544	6.115101472498653	0.49816196071014135	0.38634614702882963	0.4351864102380585	0.6882845188284519
funbind_predictions.tsv	molecular_function	0.41000000000000003	225.0	2.5014245014245016	2.1595441595441596	3.988603988603989	0.5701208690548064	0.37213583882102846	0.6410256410256411	2.1595441595441596	3.988603988603989	0.4503282514451288	4.535702013462628	0.5366748166259169	0.3854258121158911	0.44864588656106286	225.0	4.022196678900162	3.3512577312130323	7.85262831876802	0.5894066575605554	0.34882453401895264	0.6410256410256411	3.3512577312130323	7.85262831876802	0.4382704487261893	8.537839298893637	0.5454969211423408	0.3387162909508129	0.4179279190299093	0.6438746438746439
goa_nonexp_predictions.tsv	biological_process	0.01	483.0	6.871382636655949	10.52250803858521	11.310289389067524	0.46032049661665186	0.3935838907524448	0.7765273311897106	10.52250803858521	11.310289389067524	0.42434430536112805	15.448165635004818	0.395045752842222	0.3779290830312141	0.3862979031091829	483.0	6.34692867659257	10.61975013843978	14.122757920818298	0.4424670162963729	0.37572392199014776	0.7765273311897106	10.61975013843978	14.122757920818298	0.4063732190979966	17.6700702967738	0.3740819724228668	0.3100647704784776	0.3390782522110417	0.7765273311897106
goa_nonexp_predictions.tsv	cellular_component	0.01	408.0	5.506276150627615	2.788702928870293	3.926778242677824	0.7294310074221418	0.616908409998873	0.8535564853556485	2.788702928870293	3.926778242677824	0.6684675753676642	4.816269447680195	0.6638083228247162	0.583721445996895	0.621194241208402	408.0	3.585990131698953	3.3886543973681955	4.829279208810245	0.6337583028680149	0.5305912585534279	0.8535564853556485	3.3886543973681955	4.829279208810245	0.577604229312216	5.899569162358359	0.5141466517403397	0.4261289789545784	0.4660182197364914	0.8535564853556485
goa_nonexp_predictions.tsv	molecular_function	0.01	284.0	4.1737891737891735	5.9914529914529915	2.3162393162393164	0.5130761135804979	0.5809839464268343	0.8091168091168092	5.9914529914529915	2.3162393162393164	0.5449225251552324	6.423587278062295	0.41059417040358737	0.6431079894644425	0.5011973999315771	284.0	7.001426518264314	9.568538768604158	4.8733984794038685	0.523244083702676	0.5699327497162776	0.8091168091168092	9.568538768604158	4.8733984794038685	0.5455913998191206	10.738107231041079	0.4225371868348374	0.5896025010591027	0.4922818166861631	0.8091168091168092
naive_predictions.tsv	biological_process	0.01	622.0	4.147909967845659	50.852090032154344	14.033762057877814	0.07541654486992108	0.24119111781025873	1.0	50.852090032154344	14.033762057877814	0.11490436210280967	52.75302397147923	0.07541654486992107	0.22813688212927757	0.11335925657417782	622.0	2.640560207524658	28.18219826043552	17.829126389886213	0.08566917235099132	0.17852971789438976	1.0	28.18219826043552	17.829126389886213	0.11578014697838593	33.34837397260969	0.08566917235099133	0.1289985655109469	0.10296098008817182	1.0
naive_predictions.tsv	cellular_component	0.09999999999999999	478.0	2.8410041841004183	3.1589958158995817	6.592050209205021	0.4735006973500698	0.37538004160522304	1.0	3.1589958158995817	6.592050209205021	0.4187695710710013	7.309882387942436	0.4735006973500697	0.3011754269239299	0.3681713433645113	478.0	0.9935979013053122	2.1634529045861814	7.4216714392038865	0.31472344361741694	0.2713266181264885	1.0	2.1634529045861814	7.4216714392038865	0.29141827013116717	7.730571480935744	0.31472344361741694	0.11807083779509674	0.17171973964345402	1.0
naive_predictions.tsv	molecular_function	0.06999999999999999	351.0	0.4928774928774929	1.5071225071225072	5.997150997150997	0.24643874643874644	0.08684284193144136	1.0	1.5071225071225072	5.997150997150997	0.12842858321349135	6.183626632818675	0.24643874643874644	0.07594381035996489	0.11610738255033559	351.0	0.17674610189283188	0.46118698753562165	11.698078895775348	0.2770605645353572	0.01802494623299595	1.0	0.46118698753562165	11.698078895775348	0.03384782781119802	11.707166321926787	0.27706056453535727	0.014884101612237565	0.02825054247234196	1.0
prott5_predictions.tsv	biological_process	0.9	446.0	5.807073954983923	55.758842443729904	12.37459807073955	0.2148730341133799	0.323824421153838	0.7170418006430869	55.758842443729904	12.37459807073955	0.25833103614279673	57.11548991365693	0.09432287042356506	0.3193916349809886	0.1456363526399613	443.0	6.1187184654025035	75.26365063777634	14.350968132008369	0.19295900182534081	0.30271935273957973	0.7122186495176849	75.26365063777634	14.350968132008369	0.2356868061713681	76.61962799212203	0.07518481623022083	0.2989160794565578	0.12014914030580684	1.0
prott5_predictions.tsv	cellular_component	0.88	385.0	4.364016736401673	19.094142259414227	5.069037656903766	0.37146749783442984	0.4724343074368877	0.805439330543933	19.094142259414227	5.069037656903766	0.4159109246562175	19.755541283140197	0.186034067600107	0.46263029496562424	0.26536064113980407	385.0	3.259843156340512	32.80301392234764	5.155426184168685	0.2707675503207733	0.417808678688856	0.805439330543933	32.80301392234764	5.155426184168685	0.3285882598475777	33.205664298883484	0.09039336925600833	0.3873724089433913	0.14658185579208752	1.0
prott5_predictions.tsv	molecular_function	0.89	239.0	1.794871794871795	9.472934472934472	4.695156695156695	0.26489797882429755	0.2828316706177118	0.6809116809116809	9.472934472934472	4.695156695156695	0.27357123343772394	10.572652643522582	0.1592920353982301	0.27655838454784903	0.2021498475854324	239.0	3.0977023398843246	22.137600379903954	8.777122657783856	0.2570314662805972	0.2633060514976799	0.6809116809116809	22.137600379903954	8.777122657783856	0.2601309272718697	23.814097352830874	0.12275273153173864	0.26086298875921204	0.16694646612208652	1.0
transfew_predictions.tsv	biological_process	0.38	358.0	5.887459807073955	7.991961414790997	12.294212218649518	0.4332284478117437	0.3187763097279542	0.5755627009646302	7.991961414790997	12.294212218649518	0.3672927982913908	14.663529634187643	0.42418626201783854	0.3238128923865948	0.36726506869922776	358.0	5.969333326854142	9.247152606912744	14.50035327055673	0.41412458081009235	0.29959544336883037	0.5755627009646302	9.247152606912744	14.50035327055673	0.3476708882883396	17.197967214368052	0.3922938155916538	0.2916182081463416	0.33454601059494093	0.5771704180064309
