filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro	n_w	tp_w	fp_w	fn_w	pr_w	rc_w	cov_w	mi_w	ru_w	f_w	s_w	pr_micro_w	rc_micro_w	f_micro_w	cov_max
blast_predictions.tsv	biological_process	0.56	68.0	5.188976377952756	24.188976377952756	10.4251968503937	0.349190805689756	0.3473891196216346	0.5354330708661418	24.188976377952756	10.4251968503937	0.3482876326483479	26.33991851890615	0.1766282497989815	0.33232476046394355	0.23066153307665385	68.0	5.353873463204915	32.24175061968053	12.519390200606214	0.30397565535905086	0.3318978898350629	0.5354330708661418	32.24175061968053	12.519390200606214	0.31732371738818244	34.58707293219108	0.14240682509755556	0.2995464937970542	0.19304059196765716	1.0
blast_predictions.tsv	cellular_component	0.68	29.0	2.3285714285714287	4.685714285714286	5.057142857142857	0.5666275356439586	0.338843537414966	0.4142857142857143	4.685714285714286	5.057142857142857	0.4240844004562234	6.894244864007802	0.33197556008146645	0.3152804642166344	0.3234126984126984	29.0	2.3568685661117357	5.7047554632596364	6.100944580415549	0.5227632460242377	0.3147011008619366	0.4142857142857143	5.7047554632596364	6.100944580415549	0.3928863828667498	8.352589997652975	0.29235654720746374	0.2786616972118199	0.28534489898364496	0.9857142857142858
blast_predictions.tsv	molecular_function	0.5700000000000001	48.0	2.142857142857143	2.663265306122449	3.6020408163265305	0.5421586665269923	0.32954951544387323	0.4897959183673469	2.663265306122449	3.6020408163265305	0.4099264628759404	4.479696433161269	0.445859872611465	0.3730017761989343	0.4061895551257254	48.0	4.546338161194202	5.237352623596349	7.911199422132674	0.530011588128092	0.2974715299090935	0.4897959183673469	5.237352623596349	7.911199422132674	0.3810672497198348	9.487725691684172	0.4646853893074596	0.3649467746562535	0.40882077967522074	0.826530612244898
deepgoplus_predictions.tsv	biological_process	0.29000000000000004	112.0	5.496062992125984	12.251968503937007	10.118110236220472	0.37566003040623464	0.40836816081081734	0.8818897637795275	12.251968503937007	10.118110236220472	0.3913318358335921	15.889835964344439	0.30967169476486245	0.35199193141704493	0.3294784045315082	112.0	5.749780088643641	14.081398519961429	12.123483575167489	0.3426864276693581	0.36048871589203857	0.8818897637795275	14.081398519961429	12.123483575167489	0.35136222147582385	18.581298078318635	0.2899363775660171	0.32169726787422165	0.3049921835258157	1.0
deepgoplus_predictions.tsv	cellular_component	0.26	69.0	5.0285714285714285	6.6571428571428575	2.357142857142857	0.465255115913947	0.6615728319299748	0.9857142857142858	6.6571428571428575	2.357142857142857	0.5463125851538293	7.062129527938988	0.4303178484107579	0.6808510638297872	0.5273408239700375	69.0	3.901397830441378	6.842242828313089	4.556415316085905	0.3750523135909264	0.46955384820067686	0.9857142857142858	6.842242828313089	4.556415316085905	0.41701627359578497	8.220535715770847	0.3631355472841806	0.4612773731048036	0.4063648377882949	0.9857142857142858
deepgoplus_predictions.tsv	molecular_function	0.22	69.0	3.061224489795918	1.7857142857142858	2.683673469387755	0.6906243114632535	0.4555086045407174	0.7040816326530612	1.7857142857142858	2.683673469387755	0.5489508450264776	3.2234886071614697	0.631578947368421	0.5328596802841918	0.5780346820809249	69.0	5.811212703351804	2.895991915583398	6.646324879975072	0.7130284282433546	0.391399935777522	0.7040816326530612	2.895991915583398	6.646324879975072	0.505382313807944	7.249855418234219	0.6674027954637012	0.46648165132806907	0.5491408917544673	0.8163265306122449
funbind_predictions.tsv	biological_process	0.5	127.0	4.850393700787402	8.740157480314961	10.763779527559056	0.3931538397282187	0.36468188411343666	1.0	8.740157480314961	10.763779527559056	0.3783830149671761	13.865399471295625	0.35689455388180763	0.3106404437720625	0.3321650040442168	127.0	4.604080520681833	9.615362358331598	13.269183143129295	0.3562727312797228	0.31412384297771717	1.0	9.615362358331598	13.269183143129295	0.3338733036388635	16.38677560009677	0.323787687032171	0.2575959604962321	0.28692379151868297	1.0
funbind_predictions.tsv	cellular_component	0.6900000000000001	69.0	4.8428571428571425	2.857142857142857	2.5428571428571427	0.7483473287320725	0.6950226360940647	0.9857142857142858	2.857142857142857	2.5428571428571427	0.7206999533095703	3.824838265221425	0.6289424860853432	0.655705996131528	0.6420454545454546	69.0	4.235288781273633	3.406918542458874	4.222524365253651	0.6788399218666836	0.5840276352101776	0.9857142857142858	3.406918542458874	4.222524365253651	0.6278746683013117	5.425569644757207	0.5541970535294362	0.5007545931672197	0.5261221610366428	0.9857142857142858
funbind_predictions.tsv	molecular_function	0.72	80.0	2.8469387755102042	1.5204081632653061	2.8979591836734695	0.7021314102564103	0.4751133270491013	0.8163265306122449	1.5204081632653061	2.8979591836734695	0.5667334578468857	3.2725843630319424	0.6518691588785047	0.4955595026642984	0.5630676084762866	80.0	5.219295961920956	2.2755964271142184	7.238241621405919	0.722306940962197	0.3924792690977495	0.8163265306122449	2.2755964271142184	7.238241621405919	0.5086006584846972	7.587521391663287	0.6963803735937084	0.418966904736169	0.5231739661936601	0.826530612244898
goa_nonexp_predictions.tsv	biological_process	0.01	102.0	6.031496062992126	13.133858267716535	9.582677165354331	0.41428012276527815	0.46388441579270673	0.8031496062992126	13.133858267716535	9.582677165354331	0.4376812870150129	16.258103661001467	0.31470829909613807	0.38628340897629854	0.34684174779261945	102.0	6.717550626966637	16.036409263306172	11.155713036844492	0.39093313197430113	0.4349913050523055	0.8031496062992126	16.036409263306172	11.155713036844492	0.41178709732306495	19.535003338128053	0.2952255633463761	0.3758435366545837	0.33069208473102135	0.8031496062992126
