filename	ns	tau	n	tp	fp	fn	pr	rc	cov	mi	ru	f	s	pr_micro	rc_micro	f_micro	n_w	tp_w	fp_w	fn_w	pr_w	rc_w	cov_w	mi_w	ru_w	f_w	s_w	pr_micro_w	rc_micro_w	f_micro_w
funbind_predictions.tsv	biological_process	0.01	127.0	10.346456692913385	169.46456692913387	5.267716535433071	0.07172448916351958	0.692169762840971	1.0	169.46456692913387	5.267716535433071	0.1299800922023728	169.546419254364	0.057540725170782965	0.6626323751891074	0.1058866191224465	127.0	11.374794308945734	232.47108923604733	6.498469354865395	0.05761024363725052	0.6614777615237203	1.0	232.47108923604733	6.498469354865395	0.10598951652231776	232.5619002213183	0.04664747316452821	0.6364139489519665	0.08692366936279769
funbind_predictions.tsv	biological_process	0.02	127.0	9.4251968503937	114.37007874015748	6.188976377952756	0.09636694516294037	0.6461094894008331	1.0	114.37007874015748	6.188976377952756	0.16771871762078794	114.5374102188306	0.07613535173642029	0.6036308623298033	0.13521604066647838	127.0	10.286977921775579	152.570296546971	7.586285742035552	0.07786726713116	0.6108720834287107	1.0	152.570296546971	7.586285742035552	0.13812755047216307	152.75878737339625	0.06316560285889912	0.5755511760621607	0.11383773907905417
funbind_predictions.tsv	biological_process	0.03	127.0	8.952755905511811	89.18897637795276	6.661417322834645	0.1136476463064532	0.621669797430713	1.0	89.18897637795276	6.661417322834645	0.19216546502346782	89.43739703332145	0.0912227214377407	0.573373676248109	0.15740292102166542	127.0	9.75333417621947	116.7813466179259	8.119929487591662	0.09540157284962131	0.5824824030945641	1.0	116.7813466179259	8.119929487591662	0.16395058559998754	117.06329985430796	0.0770803238685749	0.5456940802572908	0.13508029925679182
funbind_predictions.tsv	biological_process	0.04	127.0	8.653543307086615	74.60629921259843	6.960629921259843	0.12811863301969328	0.6069494227778311	1.0	74.60629921259843	6.960629921259843	0.2115764104971721	74.93030262250716	0.10393417817287688	0.5542107917297024	0.17504180934936692	127.0	9.32628212566409	97.6916367131246	8.54698153814704	0.10849222681359463	0.5632132299615392	1.0	97.6916367131246	8.54698153814704	0.18193765399128017	98.06480906575274	0.08714692106574376	0.5218007355057078	0.14935052961757245
funbind_predictions.tsv	biological_process	0.05	127.0	8.401574803149606	64.83464566929133	7.21259842519685	0.1400381840311772	0.5911256316112148	1.0	64.83464566929133	7.21259842519685	0.226433962442158	65.23459860461863	0.11471884743575961	0.5380736258194655	0.18911733427862465	127.0	8.952700126095003	83.8371872860573	8.920563537716125	0.12003927159672868	0.5472097287709006	1.0	83.8371872860573	8.920563537716125	0.19688798998907897	84.31044078800608	0.09648357569752268	0.5008990128770926	0.16180092540378735
funbind_predictions.tsv	biological_process	0.060000000000000005	127.0	8.141732283464567	57.968503937007874	7.47244094488189	0.14989759579668263	0.5749384957114149	1.0	57.968503937007874	7.47244094488189	0.23779692884440107	58.448137886246165	0.12315388280133396	0.5214321734745335	0.19924848251276614	127.0	8.663923080129328	74.26359934352541	9.209340583681799	0.13001775379006975	0.5327755967326289	1.0	74.26359934352541	9.209340583681799	0.2090252906330814	74.83244043489373	0.1044758462198791	0.48474208421552006	0.1719018951421977
funbind_predictions.tsv	biological_process	0.06999999999999999	127.0	7.94488188976378	52.1496062992126	7.669291338582677	0.16083281515679418	0.5635094004549338	1.0	52.1496062992126	7.669291338582677	0.25024305166569355	52.71052519942231	0.13220649895178196	0.508825012607161	0.20988039521580862	127.0	8.424643534470237	66.60210797537542	9.448620129340892	0.14047136364701857	0.5198711830552782	1.0	66.60210797537542	9.448620129340892	0.22117918758757982	67.26899143819648	0.11228852862388268	0.4713545154894136	0.18137012181800316
funbind_predictions.tsv	biological_process	0.08	127.0	7.74015748031496	47.346456692913385	7.874015748031496	0.17018072153697675	0.5536099648683501	1.0	47.346456692913385	7.874015748031496	0.26033422380512905	47.99674036196803	0.1405088622069754	0.4957135653050933	0.21895534023833388	127.0	8.137846119057139	59.87786346364522	9.735417544753984	0.15040483077581662	0.5088151115799239	1.0	59.87786346364522	9.735417544753984	0.23217820286164553	60.66413180571896	0.1196465664915557	0.4553083461491276	0.18949687745597732
funbind_predictions.tsv	biological_process	0.09	127.0	7.6141732283464565	43.803149606299215	8.0	0.17917103634314605	0.5454118828513705	1.0	43.803149606299215	8.0	0.26973313804575855	44.52769829478985	0.14808575803981622	0.48764498234997483	0.22718195700693058	127.0	7.986765076175897	54.716919365814064	9.886498587635229	0.16024752550553945	0.4990506726491685	1.0	54.716919365814064	9.886498587635229	0.24259625043033556	55.60291466468562	0.12737313839292516	0.44685543873820266	0.19823945343993224
funbind_predictions.tsv	biological_process	0.09999999999999999	127.0	7.354330708661418	40.56692913385827	8.259842519685039	0.1884058239768198	0.5320062942427037	1.0	40.56692913385827	8.259842519685039	0.27826595831112344	41.3992842667778	0.1534669733815314	0.4710035300050429	0.2315032841739993	127.0	7.561270878176085	50.5019867507235	10.311992785635043	0.16585385242628817	0.48118612607878924	1.0	50.5019867507235	10.311992785635043	0.2466820456090954	51.54403807407062	0.13022470985872905	0.4230492550437646	0.199147149473172
